id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_state_name,place_country_name,place_admin1_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name
109923339,2021-07-15 16:27:11,2021-07-15,2021-07-15 19:27:11 UTC,Montevideo,5464493,adela2215,Adela Ferreira,2022-03-30 14:37:44 UTC,2022-04-03 02:38:50 UTC,research,CC-BY,https://www.inaturalist.org/observations/109923339,https://inaturalist-open-data.s3.amazonaws.com/photos/185356306/medium.jpeg,,"",,2,0,false,2,Playa de Ocean Park,-34.8790016829,-55.12198627,194,,,,194,,,false,gps,gps,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
110244729,2022-04-02 11:10:24,2022-04-02,2022-04-02 14:10:24 UTC,Montevideo,2079928,rpereirag,Ramiro Pereira Garbero,2022-04-03 02:03:07 UTC,2022-04-03 02:15:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/110244729,https://inaturalist-open-data.s3.amazonaws.com/photos/185942272/medium.jpeg,,"",,1,0,false,2,"10, 20000 El Caracol, Departamento de Maldonado, Uruguay",-34.8010416667,-54.5655133333,6,,,,6,,,false,,,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
111377839,2022-04-13 15:47:10,2022-04-13,2022-04-13 18:47:10 UTC,Montevideo,2633413,lurtri,Lucía Rodríguez-Tricot,2022-04-14 02:31:53 UTC,2023-01-10 11:07:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/111377839,https://inaturalist-open-data.s3.amazonaws.com/photos/188015043/medium.jpeg,,"",,2,0,false,2,Uruguay,-34.9492784547,-54.971033223,62,,,,62,,,false,gps,gps,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
111426459,2022-04-14 11:09:55,2022-04-14,2022-04-14 14:09:55 UTC,Montevideo,5503949,leila155,Leila Ackermann,2022-04-14 16:25:51 UTC,2023-01-10 11:06:51 UTC,research,,https://www.inaturalist.org/observations/111426459,https://static.inaturalist.org/photos/188099905/medium.jpeg,,"",Por la costa y en las dunas del matorral y bosque Psamofilo,2,0,false,2,"6C8M+C5H, 15400 Los Titanes, Departamento de Canelones, Uruguay",-34.783484,-55.5682201944,,,,,,,,false,gps,gps,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
111729043,2022-04-16 10:11:42,2022-04-16,2022-04-16 13:11:42 UTC,Montevideo,5503949,leila155,Leila Ackermann,2022-04-17 01:34:40 UTC,2022-04-17 18:34:36 UTC,research,,https://www.inaturalist.org/observations/111729043,https://static.inaturalist.org/photos/188646981/medium.jpeg,,"",,3,0,false,2,"n.a342, UY-CA, UY",-34.7705875278,-55.6035982222,,,,,,,,false,,,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
111768060,2022-04-16 10:11:42,2022-04-16,2022-04-16 13:11:42 UTC,Montevideo,5503949,leila155,Leila Ackermann,2022-04-17 11:56:36 UTC,2023-01-10 11:07:30 UTC,research,,https://www.inaturalist.org/observations/111768060,https://static.inaturalist.org/photos/188722675/medium.jpeg,,"",Encontrada en el primer cordon dunar,2,0,false,2,"69HX+CJQ, 15400 Guazuvirá, Departamento de Canelones, Uruguay",-34.7705875278,-55.6035982222,,,,,,,,false,gps,gps,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
114303201,2022-04-30 13:50:24,2022-04-30,2022-04-30 16:50:24 UTC,Montevideo,5434555,elena_26,Elena Ferreira,2022-05-01 17:31:17 UTC,2022-05-07 19:38:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/114303201,https://inaturalist-open-data.s3.amazonaws.com/photos/193030521/medium.jpeg,,"",,3,0,false,2,"5M5W+CRQ, 20200 Playa Hermosa, Departamento de Maldonado, Uruguay",-34.8410491944,-55.3034553333,,,,,,,,false,gps,gps,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
114675993,2022-05-01 14:18:42,2022-05-01,2022-05-01 17:18:42 UTC,Montevideo,5257885,martinruiz93,Martin Ruiz,2022-05-02 13:37:40 UTC,2022-05-02 13:53:23 UTC,research,,https://www.inaturalist.org/observations/114675993,https://static.inaturalist.org/photos/193623365/medium.jpeg,,"",,1,0,false,2,"6C9Q+V4X, 15400 La Tuna, Departamento de Canelones, Uruguay",-34.7874242456,-55.5508869141,529,,,,529,,,false,gps,gps,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
116455224,2022-05-10 15:26:50-03:00,2022-05-10,2022-05-10 18:26:50 UTC,Montevideo,5274900,andresferz,Andrés Fernández,2022-05-10 18:40:35 UTC,2022-05-11 12:16:29 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/116455224,https://inaturalist-open-data.s3.amazonaws.com/photos/196580039/medium.jpg,,"","",3,0,false,3,"Calle 35 - La Pulpería, El Tesoro, Maldonado, UY",-34.8881616667,-54.786075,6,,,,6,,,false,,,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
116739467,2022-05-12 16:40:33,2022-05-12,2022-05-12 19:40:33 UTC,Montevideo,2437064,martzz,Martin Abreu,2022-05-12 20:08:50 UTC,2022-05-12 21:10:18 UTC,research,,https://www.inaturalist.org/observations/116739467,https://static.inaturalist.org/photos/197084616/medium.jpeg,,"",,2,0,false,2,"9R8V+CVQ, 27002 Costa Azul, Departamento de Rocha, Uruguay",-34.6343071,-54.1546193,,,,,,,,false,gps,gps,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
117883494,2022-05-20 13:38:54,2022-05-20,2022-05-20 16:38:54 UTC,Montevideo,2439287,lagunagarzon,Guardaparques Laguna Garzón,2022-05-20 16:41:55 UTC,2022-05-20 16:45:18 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/117883494,https://inaturalist-open-data.s3.amazonaws.com/photos/199122011/medium.jpeg,,"",,1,0,false,2,"20402 José Ignacio, Departamento de Maldonado, Uruguay",-34.8070865622,-54.5791728795,5,,,,5,,,false,gps,gps,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
117894758,2022-05-20 13:44:02,2022-05-20,2022-05-20 16:44:02 UTC,Montevideo,2772454,melu13,Carmela,2022-05-20 18:05:59 UTC,2023-01-16 16:24:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/117894758,https://inaturalist-open-data.s3.amazonaws.com/photos/199141633/medium.jpeg,,"",,3,0,false,2,"27102 Barra del Chuy, Departamento de Rocha, Uruguay",-33.7733230556,-53.4053191944,,,,,,,,false,gps,gps,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
123951110,2022-06-26 14:21:43-03:00,2022-06-26,2022-06-26 17:21:43 UTC,Montevideo,2451085,samuel324,Samuel Jay,2022-06-29 11:14:55 UTC,2022-06-30 07:55:03 UTC,research,,https://www.inaturalist.org/observations/123951110,https://static.inaturalist.org/photos/210042242/medium.jpg,,"","",3,0,false,3,"Parque Nacional Cabo Polonio, Sección 10, Rocha, UY",-34.3949283333,-53.8209216667,4,,,,4,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
124734935,2022-07-02 17:02:17,2022-07-02,2022-07-02 20:02:17 UTC,Montevideo,3322591,ornitoloca,Agustina Medina,2022-07-04 15:32:13 UTC,2022-07-08 15:41:29 UTC,research,CC-BY,https://www.inaturalist.org/observations/124734935,https://inaturalist-open-data.s3.amazonaws.com/photos/211451652/medium.jpeg,,"",,2,0,false,2,"Av. Del Mar Y Ruta 10, 15100 Marindia, Departamento de Canelones, Uruguay",-34.7790405,-55.8212198,,,,,,,,false,gps,gps,Canelones,Uruguay,Canelones,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
130265533,2022-08-10 14:16:23,2022-08-10,2022-08-10 17:16:23 UTC,Montevideo,2495933,daniel_hp,daniel hernández,2022-08-10 17:17:53 UTC,2022-09-08 11:56:29 UTC,research,CC0,https://www.inaturalist.org/observations/130265533,https://inaturalist-open-data.s3.amazonaws.com/photos/221505923/medium.jpeg,,"",,3,0,false,2,"20402 José Ignacio, Departamento de Maldonado, Uruguay",-34.8177769734,-54.6039172634,9,,,,9,,,false,,,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
130445922,2022-08-10 16:35:19,2022-08-10,2022-08-10 19:35:19 UTC,Montevideo,5434555,elena_26,Elena Ferreira,2022-08-12 00:32:13 UTC,2022-08-17 14:45:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/130445922,https://inaturalist-open-data.s3.amazonaws.com/photos/221843101/medium.jpeg,,"",,2,0,false,2,"4VCC+8C, 20004 Sauce de Portezuelo, Departamento de Maldonado, Uruguay",-34.8789183434,-55.1280205697,75,,,,75,,,false,gps,gps,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
134293703,2022/06/21 10:42 AM,2022-06-21,2022-06-21 13:42:00 UTC,Montevideo,5779479,intendencia_de_canelones,Canelones Sustentable,2022-09-09 13:47:53 UTC,2022-09-09 13:53:55 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/134293703,https://inaturalist-open-data.s3.amazonaws.com/photos/228883666/medium.jpeg,,"",Tercera salida de campo- 5 de setiembre de 2022,1,0,false,,"15100 Salinas, Departamento de Canelones, Uruguay",-34.7868312653,-55.8405243899,61,,,,61,,,false,,,Canelones,Uruguay,Canelones,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
135382489,2022-09-17 11:26:12,2022-09-17,2022-09-17 14:26:12 UTC,Montevideo,6137073,uruguayensis,Juan Puglia,2022-09-17 15:29:56 UTC,2022-09-18 12:09:13 UTC,research,,https://www.inaturalist.org/observations/135382489,https://static.inaturalist.org/photos/230896699/medium.jpeg,,"",,2,0,false,2,"4X73+35R, 20003 Punta Ballena, Departamento de Maldonado, Uruguay",-34.8862694444,-55.0482611111,,,,,,,,false,gps,gps,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
136060363,2022/06/24 9:53 AM,2022-06-24,2022-06-24 12:53:00 UTC,Montevideo,5779479,intendencia_de_canelones,Canelones Sustentable,2022-09-22 17:34:03 UTC,2022-09-23 08:20:04 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/136060363,https://inaturalist-open-data.s3.amazonaws.com/photos/232156107/medium.jpeg,,"",Segunda salida 05/08,2,0,false,,"15300 La Floresta, Departamento de Canelones, Uruguay",-34.7603279008,-55.6963178518,15,,,,15,,,false,,,Canelones,Uruguay,Canelones,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
137897275,2022-10-07 17:06:14,2022-10-07,2022-10-07 20:06:14 UTC,Montevideo,5890577,enriquecenoz,Enrique Cenoz,2022-10-07 20:07:21 UTC,2022-10-08 03:23:35 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/137897275,https://inaturalist-open-data.s3.amazonaws.com/photos/235593442/medium.jpeg,,"",,2,0,false,2,"20005 Departamento de Maldonado, Uruguay",-34.9188697,-54.9737690667,1,,,,1,,,false,,,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
139243688,2022-10-18 14:03:40-03:00,2022-10-18,2022-10-18 17:03:40 UTC,Montevideo,6240997,fede03araujo,,2022-10-18 17:04:16 UTC,2022-10-25 23:01:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/139243688,https://inaturalist-open-data.s3.amazonaws.com/photos/238124384/medium.jpg,,"","",2,0,false,3,"Ruta Interbalnearia General Líber Seregni, Maldonado, Maldonado, UY",-34.9099053298,-55.016649299,9,,,,9,,,false,,,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
141124615,2022-10-28 17:12:34,2022-10-28,2022-10-28 20:12:34 UTC,Montevideo,4926857,crunglo,Chaz,2022-11-05 03:19:19 UTC,2022-11-05 14:13:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/141124615,https://inaturalist-open-data.s3.amazonaws.com/photos/241690693/medium.jpeg,,"",,1,0,false,2,"BUS - (0084), 20100 Punta del Este, Departamento de Maldonado, Uruguay",-34.9521055556,-54.9401583333,,,,,,,,false,gps,gps,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
141403425,2022-11-03 09:20:51,2022-11-03,2022-11-03 12:20:51 UTC,Montevideo,6298707,joaco13,Joaco “el gordo” De Avila,2022-11-07 21:31:20 UTC,2022-11-09 01:05:53 UTC,research,,https://www.inaturalist.org/observations/141403425,https://static.inaturalist.org/photos/242239643/medium.jpeg,,"",,2,0,false,2,"Rambla Costanera Y Buenos Aires Bajada 14, 15000 Ciudad de la Costa, Departamento de Canelones, Uruguay",-34.8490966667,-55.9757733333,5,,,,5,,,false,,,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
142292751,2022-11-16 17:32:48,2022-11-16,2022-11-16 20:32:48 UTC,Montevideo,3297756,bencostamagna,Ben Costamagna,2022-11-18 15:00:48 UTC,2022-11-18 19:29:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/142292751,https://inaturalist-open-data.s3.amazonaws.com/photos/243925281/medium.jpeg,,"",,1,0,false,2,"27202 Rocha Department, Uruguay",-34.4057219722,-53.779591,,,,,,,,false,gps,gps,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
143260064,2022-11-26 17:13:06,2022-11-26,2022-11-26 20:13:06 UTC,Montevideo,5503949,leila155,Leila Ackermann,2022-11-29 12:08:08 UTC,2022-12-14 03:21:09 UTC,research,,https://www.inaturalist.org/observations/143260064,https://static.inaturalist.org/photos/245672702/medium.jpeg,,"",Se la considera exotica e invasora. No es originaria de Uruguay,2,0,false,2,"20302 Solís, Departamento de Maldonado, Uruguay",-34.7805193889,-55.3916251944,,,,,,,,false,gps,gps,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
144894147,2022-12-22 17:12:52,2022-12-22,2022-12-22 20:12:52 UTC,Montevideo,2685232,diego_v,Diego,2022-12-23 02:45:51 UTC,2022-12-23 11:22:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/144894147,https://inaturalist-open-data.s3.amazonaws.com/photos/248790215/medium.jpeg,,"",,1,0,false,2,"15200 Atlántida, Departamento de Canelones, Uruguay",-34.7800740639,-55.7506468639,,,,,,,,false,gps,gps,Canelones,Uruguay,Canelones,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
145046175,2011/02/25 6:17 PM,2011-02-25,2011-02-25 20:17:00 UTC,Montevideo,3669123,pabloscazzina,"",2022-12-25 14:55:02 UTC,2022-12-26 01:32:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145046175,https://inaturalist-open-data.s3.amazonaws.com/photos/249079969/medium.jpg,,"",SANYO DIGITAL CAMERA,1,0,false,,"Punta del Este, Departamento de Maldonado, Uruguay",-34.9731838354,-54.9518492625,31,,,,31,,,false,,,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
145053220,2022-12-25 12:30:25,2022-12-25,2022-12-25 15:30:25 UTC,Montevideo,2685232,diego_v,Diego,2022-12-25 17:20:16 UTC,2022-12-25 17:43:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145053220,https://inaturalist-open-data.s3.amazonaws.com/photos/249095101/medium.jpeg,,"",,1,0,false,2,Uruguay,-34.8405014,-54.6628530333,,,,,,,,false,gps,gps,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
145228162,2022-12-27 17:35:04,2022-12-27,2022-12-27 20:35:04 UTC,Montevideo,2685232,diego_v,Diego,2022-12-28 01:32:10 UTC,2022-12-28 01:45:10 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145228162,https://inaturalist-open-data.s3.amazonaws.com/photos/249433621/medium.jpeg,,"",,1,0,false,2,"4W8W+JM2, 20003 Punta Ballena, Departamento de Maldonado, Uruguay",-34.8831769833,-55.0539819472,,,,,,,,false,gps,gps,Maldonado,Uruguay,Maldonado,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
145689039,2015/10/19 19:50,2015-10-19,2015-10-19 22:50:00 UTC,Montevideo,2616302,christiangilli,Christian Gilli,2023-01-02 20:00:30 UTC,2023-01-02 21:12:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145689039,https://inaturalist-open-data.s3.amazonaws.com/photos/250298375/medium.jpeg,,"",,1,0,false,,"15200 Atlántida, Departamento Canelones, Uruguay",-34.77822057,-55.74603571,25,,,,25,,,false,,,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
145908480,2008/03/16 07:34,2008-03-16,2008-03-16 10:34:00 UTC,Montevideo,2616302,christiangilli,Christian Gilli,2023-01-05 18:34:56 UTC,2023-01-09 02:53:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/145908480,https://inaturalist-open-data.s3.amazonaws.com/photos/250727604/medium.jpeg,,"",,2,0,false,,"15200 Atlántida, Departamento Canelones, Uruguay",-34.7694845,-55.7636882,3000,,,,3000,,,false,,,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146158085,2023-01-08 17:00:35-03:00,2023-01-08,2023-01-08 20:00:35 UTC,Montevideo,2482374,lula_kig,Lula Kig,2023-01-08 22:34:04 UTC,2023-01-09 17:37:48 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146158085,https://inaturalist-open-data.s3.amazonaws.com/photos/251218527/medium.jpg,,"","",4,0,false,3,"Piriápolis, Maldonado, UY",-34.832625934,-55.313500939,5,,,,5,,,false,,,Maldonado,Uruguay,Maldonado,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146211779,2023-01-09 10:21:17,2023-01-09,2023-01-09 13:21:17 UTC,Montevideo,5249637,lcapurro,Leandro Capurro,2023-01-09 16:28:40 UTC,2023-01-09 17:47:38 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146211779,https://inaturalist-open-data.s3.amazonaws.com/photos/251325198/medium.jpeg,,"",En las dunas de barra de Valizas. No estaba en flor,2,0,false,2,"M675+HPW, 27202 Barra de Valizas, Departamento de Rocha, Uruguay",-34.3358921737,-53.789947629,20,,,,20,,,false,gps,gps,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146234118,2023-01-09 19:44:33,2023-01-09,2023-01-09 22:44:33 UTC,Montevideo,5156926,rodrigo601,Rodrigo Postiglioni,2023-01-09 22:46:58 UTC,2023-02-21 01:45:06 UTC,research,,https://www.inaturalist.org/observations/146234118,https://static.inaturalist.org/photos/251366851/medium.jpeg,,"",,2,0,false,2,"15400 Santa Ana, Departamento de Canelones, Uruguay",-34.793925,-55.4629883333,6,,,,6,,,false,,,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146251684,2023-01-10 01:44:36-03:00,2023-01-10,2023-01-10 04:44:36 UTC,Montevideo,5242039,facucs,facundo cortondo,2023-01-10 04:48:21 UTC,2023-01-12 21:38:27 UTC,research,,https://www.inaturalist.org/observations/146251684,https://static.inaturalist.org/photos/251402186/medium.jpg,,"","",3,0,false,3,"Rambla Artigas, San Luis, Canelones, UY",-34.7836,-55.5665966667,12,,,,12,,,false,,,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146274697,2022-11-20 17:15:00,2022-11-20,2022-11-20 20:15:00 UTC,Montevideo,6423905,camilo303,Camilo Lopez-Moreira,2023-01-10 15:18:45 UTC,2023-01-11 13:11:28 UTC,research,,https://www.inaturalist.org/observations/146274697,https://static.inaturalist.org/photos/251445304/medium.jpeg,,"",,3,0,false,2,"Rambla Costanera Y Ecuador Ancap, 15000 Ciudad de la Costa, Departamento de Canelones, Uruguay",-34.8602297397,-55.9953591228,15,,,,15,,,false,gps,gps,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146280645,2023/01/09 2:09 PM,2023-01-09,2023-01-09 17:09:00 UTC,Montevideo,6424146,victoria_bartaburu_debali,,2023-01-10 17:12:38 UTC,2023-01-11 13:09:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146280645,https://inaturalist-open-data.s3.amazonaws.com/photos/251456233/medium.jpg,,"",,3,0,false,,"15400 Jaureguiberry, Departamento de Canelones, Uruguay",-34.7817645,-55.4194753,2680,,,,2680,,,false,,,Canelones,Uruguay,Canelones,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146280646,2023/01/09 2:09 PM,2023-01-09,2023-01-09 17:09:00 UTC,Montevideo,6424146,victoria_bartaburu_debali,,2023-01-10 17:12:38 UTC,2023-02-21 01:44:07 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146280646,https://inaturalist-open-data.s3.amazonaws.com/photos/251456255/medium.jpg,,"",,4,0,false,,"15400 Jaureguiberry, Departamento de Canelones, Uruguay",-34.7817645,-55.4194753,2680,,,,2680,,,false,,,Canelones,Uruguay,Canelones,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146294199,2023-01-10 18:25:12-03:00,2023-01-10,2023-01-10 21:25:12 UTC,Montevideo,2513920,tianal,Tiana Leivas,2023-01-10 21:27:00 UTC,2023-01-11 13:08:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146294199,https://inaturalist-open-data.s3.amazonaws.com/photos/251482405/medium.jpg,,"","",2,0,false,3,"Avenida Cachimba y Faroles, Aguas Dulces, Rocha, UY",-34.2834828236,-53.7823077757,4,,,,4,,,false,,,Rocha,Uruguay,Rocha,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146294366,2023-01-10 18:27:36-03:00,2023-01-10,2023-01-10 21:27:36 UTC,Montevideo,2513920,tianal,Tiana Leivas,2023-01-10 21:29:28 UTC,2023-01-11 13:08:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146294366,https://inaturalist-open-data.s3.amazonaws.com/photos/251482714/medium.jpg,,"","",3,0,false,3,"Avenida Cachimba y Faroles, Aguas Dulces, Rocha, UY",-34.2844383333,-53.7827333333,4,,,,4,,,false,,,Rocha,Uruguay,Rocha,planta de hielo,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
146306222,2023-01-10 10:31:00,2023-01-10,2023-01-10 13:31:00 UTC,Montevideo,1791518,laacolito,Giovana Antunez,2023-01-11 01:12:53 UTC,2023-02-21 01:43:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/146306222,https://inaturalist-open-data.s3.amazonaws.com/photos/251506395/medium.jpeg,,"",,4,0,false,2,"Barrio Centro, 15300 Parque del Plata, Departamento de Canelones, Uruguay",-34.7654913342,-55.71390789,20,,,,20,,,false,gps,gps,Canelones,Uruguay,Canelones,sea fig,Carpobrotus edulis,Garra de León,Plantae,49322,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Aizoaceae,Carpobrotus
